201401	CMSC818F	Advanced Topics in Computer Systems; Securing and Monetizing the Internet	2	Reg, Aud
201401	CMSC818G	Advanced Topics in Computer Systems; Information-Centric Design of Systems	3	Reg, Aud
201401	CMSC818L	Advanced Topics in Computer Systems; Cloud Computing Security	3	Reg, Aud
201401	CMSC828A	Advanced Topics in Information Processing	1	Reg, Aud
201401	CMSC828K	Advanced Topics in Information Processing; Artificial Life and Evolutionary Computation	3	Reg, Aud
201401	CMSC828T	Advanced Topics in Information Processing; Robots Learning Manipulation Actions	3	Reg, Aud
201401	CMSC828V	Advanced Topics in Information Processing	3	Reg, Aud
201401	CMSC828W	Advanced Topics in Information Processing; Linguistic Prediction: Brains Versus Machines	3	Reg, Aud
201401	CMSC838A	Advanced Topics in Programming Languages	1	Reg, Aud
201401	CMSC838F	Advanced Topics in Programming Languages; Tangible Interactive Computing	3	Reg, Aud
201401	CMSC838G	Advanced Topics in Programming Languages; Software Security	3	Reg, Aud
201401	CMSC858A	Advanced Topics in Theory of Computing	1	Reg, Aud
201401	CMSC858D	Advanced Topics in Theory of Computing; Computational Proteomics.	3	Reg, Aud
201401	CMSC858F	Advanced Topics in Theory of Computing; Algorithmic Game Theory	3	Reg, Aud
201401	CMSC878A	Advanced Topics in Numerical Methods	1	Reg, Aud
201401	CMSC898	Pre-Candidacy Research	1	Reg, S-F
201401	CMSC899	Doctoral Dissertation Research	6	Reg, S-F
201401	COMM107	Oral Communication: Principles and Practices	3	Reg, P-F
201401	COMM200	Critical Thinking and Speaking	3	Reg, P-F, Aud
201401	COMM230	Argumentation and Debate	3	Reg, P-F, Aud
201401	COMM231	News Writing and Reporting for Public Relations	3	Reg, P-F, Aud
201401	COMM232	News Editing for Public Relations	3	Reg, P-F, Aud
201401	COMM250	Introduction to Communication Inquiry	3	Reg, P-F, Aud
201401	COMM288	Communication Internship	1	Reg, P-F, Aud
201401	COMM324	Communication and Gender	3	Reg, P-F, Aud
201401	COMM330	Argumentation and Public Policy	3	Reg, P-F, Aud
201401	COMM350	Public Relations Theory	3	Reg, P-F, Aud
201401	COMM351	Public Relations Techniques	3	Reg, P-F, Aud
201401	COMM352	Specialized Writing in Public Relations	3	Reg, P-F, Aud
201401	COMM360	The Rhetoric of Black America	3	Reg, P-F, Aud
201401	COMM371	Communication and Digital Media	3	Reg, P-F, Aud
201401	COMM376	Communication through Advocacy Short Film	3	Reg, P-F, Aud
201401	COMM382	Essentials of Intercultural Communication	3	Reg, P-F, Aud
201401	COMM386	Experiential Learning	3	Reg, P-F
201401	COMM388	Communication Practicum	1	Reg, P-F
201401	COMM398	Selected Topics in Communication	3	Reg
201401	COMM398C	Selected Topics in Communication; Peer Consulting in Oral Communication	3	Reg
201401	COMM398E	Selected Topics in Communication; Health Communication	3	Reg
201401	COMM398K	Selected Topics in Communication; Digital Communication and Strategic Message Design	3	Reg
201401	COMM398O	Selected Topics in Communication; Digital Media and Democracy	3	Reg
201401	COMM398X	Selected Topics in Communication; Social Networking	3	Reg
201401	COMM399	Honors Thesis	3	Reg, P-F, Aud
201401	COMM400	Research Methods in Communication	3	Reg, P-F, Aud
201401	COMM401	Interpreting Strategic Discourse	3	Reg, P-F, Aud
201401	COMM402	Communication Theory and Process	3	Reg, P-F, Aud
201401	COMM420	Theories of Group Discussion	3	Reg, P-F, Aud
201401	COMM422	Communication Management	3	Reg, P-F, Aud
201401	COMM424	Communication in Complex Organizations	3	Reg, P-F, Aud
201401	COMM425	Negotiation and Conflict Management	3	Reg, P-F, Aud
201401	COMM426	Conflict Management	3	Reg, P-F, Aud
201401	COMM427	Crisis Communication	3	Reg, P-F, Aud
201401	COMM436	Interpersonal Arguing	3	Reg, P-F, Aud
201401	COMM451	Renaissance & Modern Rhetoric Theory	3	Reg, P-F, Aud
201401	COMM461	Voices of Public Leadership in the Twentieth Century	3	Reg, P-F, Aud
201401	COMM468A	Seminar in Mediated Communication; Arab Media	3	Reg, P-F, Aud
201401	COMM468M	Seminar in Mediated Communication; Marginalized Social Groups and the Media	3	Reg, P-F, Aud
201401	COMM469E	The Discourse of Social Movements; Equal Rights in the U.S.	3	Reg, P-F, Aud
201401	COMM470	Listening	3	Reg, P-F, Aud
201401	COMM472	Nonverbal Communication	3	Reg, P-F, Aud
201401	COMM475	Persuasion	3	Reg, P-F, Aud
201401	COMM478	Communication Colloquium	1	Reg
201401	COMM483	Senior Seminar in Public Relations	3	Reg, P-F, Aud
201401	COMM489	Topical Research	1	Reg, P-F, Aud
201401	COMM498B	Seminar; Bateman Competition	3	Reg, P-F, Aud
201401	COMM498G	Seminar; Event Planning and Communication	3	Reg, P-F, Aud
201401	COMM498I	Seminar; Influence	3	Reg, P-F, Aud
201401	COMM498R	Seminar; Risk Communication	3	Reg, P-F, Aud
201401	COMM498V	Seminar; Visual Rhetoric	3	Reg, P-F, Aud
201401	COMM602	Communication Theory	3	Reg, Aud
201401	COMM619	Consecutive Interpretation	2	Reg, Aud
201401	COMM629	Introduction to Simultaneous Interpretation	1	Reg, Aud
201401	COMM649	Translation for Specific Domains	2	Reg, Aud
201401	COMM683	Intercultural Communication Theory	3	Reg, Aud
201401	COMM688	Communication Field Experience	1	Reg, Aud
201401	COMM698	Special Problems in Communication	1	Reg, Aud
201401	COMM703	Advanced Quantitative Data Analysis in Communication Research: Structural Equation Models	3	Reg, Aud
201401	COMM730	Seminar in Health Communication	3	Reg, Aud
201401	COMM738E	Seminar in Mediated Communication; Media Effects	3	Reg, Aud
201401	COMM739E	topics in Public Relations; Ethics	3	Reg, Aud
201401	COMM760	Seminar in Political Communication	3	Reg, Aud
201401	COMM762	The Rhetoric of Political Institutions	3	Reg
201401	COMM768V	Seminar in Public Address; Visual Communication	3	Reg, Aud
201401	COMM798	Independent Study	1	Reg, Aud
201401	COMM798A	Independent Study; Public Speaking	2	Reg, Aud
201401	COMM798B	Independent Study; Text Analysis and Intensive Writing	1	Reg, Aud
201401	COMM798W	Independent Study; Academic Writing	1	Reg, Aud
201401	COMM799	Master's Thesis Research	1	Reg
201401	COMM888	Doctoral Practicum in Communication	3	Reg, Aud
201401	COMM889	Doctoral Tutorial in Communication	3	Reg, Aud
201401	COMM898	Pre-Candidacy Research	1	Reg, S-F
201401	COMM899	Doctoral Dissertation Research	6	Reg, S-F
201401	CONS609I	Special Topics in Conservation Biology; Internship	1	S-F
201401	CONS680	Problem Solving in Conservation/Development	4	Reg, Aud
201401	CONS798	Research Papers in Sustainable Development and Conservation Biology	1	Reg, S-F
201401	CPSP119A	College Park Scholars First-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP119D	College Park Scholars First-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP119E	College Park Scholars First-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP119F	College Park Scholars First-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP119G	College Park Scholars First-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP119L	College Park Scholars First-Year Colloquium II	2	Reg, P-F, Aud
201401	CPSP119N	College Park Scholars First-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP119P	College Park Scholars First-Year Colloquium II	2	Reg, P-F, Aud
201401	CPSP119T	College Park Scholars First-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP219A	College Park Scholars Second-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP219L	College Park Scholars Second-Year Colloquium II	1	Reg, P-F, Aud
201401	CPSP222	Analyzing Media Practice through Theory	3	Reg, P-F, Aud
201401	CPSP227	College Park Scholars Capstone: Science, Technology, and Society	3	Reg
201401	CPSP239B	Practicum: Internship	1	Reg, P-F, Aud
201401	CPSP239D	Practicum: Internship	1	Reg
201401	CPSP239E	Practicum: Internship	1	Reg
201401	CPSP239F	Practicum: Internship	1	Reg, P-F, Aud
201401	CPSP239G	Practicum: Internship	1	Reg
201401	CPSP239J	Practicum: Internship	1	Reg
201401	CPSP239N	Practicum: Internship	3	Reg
201401	CPSP239P	Practicum: Internship	1	Reg, P-F, Aud
201401	CPSP239T	Practicum: Internship	1	Reg
201401	CPSP249A	Practicum: Service-Learning	2	Reg
201401	CPSP249B	Practicum: Service-Learning	1	Reg, P-F, Aud
201401	CPSP249D	Practicum: Service-Learning	1	Reg
201401	CPSP249E	Practicum: Service-Learning	1	Reg, P-F, Aud
201401	CPSP249F	Practicum: Service-Learning	1	Reg, P-F, Aud
201401	CPSP249G	Practicum: Service-Learning	1	Reg
201401	CPSP249J	Practicum: Service-Learning	1	Reg
201401	CPSP249L	Practicum: Service-Learning	2	Reg
201401	CPSP249N	Practicum: Service-Learning; International Studies	3	Reg
201401	CPSP249T	Practicum: Service-Learning	1	Reg
201401	CPSP259B	Practicum: Research	1	Reg, P-F, Aud
201401	CPSP259E	Practicum: Research	1	Reg, P-F, Aud
201401	CPSP259F	Practicum: Research	1	Reg, P-F, Aud
201401	CPSP259G	Practicum: Research; Science and Global Change	1	Reg, P-F, Aud
201401	CPSP259J	Practicum: Research	1	Reg, P-F, Aud
201401	CPSP259L	Practicum: Research	1	Reg, P-F, Aud
201401	CPSP259N	Practicum: Research	3	Reg, P-F, Aud
201401	CPSP259P	Practicum: Research	1	Reg, P-F, Aud
201401	CPSP269A	Practicum: Peer Teaching	1	Reg, P-F, Aud
201401	CPSP279B	Practicum: Study Abroad; Business, Society and the Economy	1	Reg, P-F, Aud
201401	CPSP279F	Practicum: Study Abroad	1	Reg, P-F, Aud
201401	CPSP359N	Advanced Practicum: Research; INTERNATIONAL STUDIES	3	Reg, P-F, Aud
201401	CPSP359S	Advanced Practicum: Research; Discovery Research	3	Reg, P-F, Aud
201401	CPSP359W	Advanced Practicum: Research	3	Reg, P-F, Aud
201401	CPSP388B	Advanced Special Topics in College Park Scholars; Innovation	3	Reg, P-F, Aud
201401	CPSP388P	Advanced Special Topics in College Park Scholars; Leadership and Social Change	3	Reg, P-F, Aud
201401	DANC109	Improvisation I; Improvisation I	2	Reg, P-F, Aud
201401	DANC138L	World Dance Forms; Latin-Influenced Contemporary Dance	2	Reg, P-F, Aud
201401	DANC138W	World Dance Forms; World Dance Forms: West African Dance	2	Reg, P-F, Aud
201401	DANC148	Fundamentals of Modern Dance; Fundamentals of Modern Dance	2	Reg, P-F, Aud
201401	DANC149	Fundamentals of Modern Dance II; Fundamentals of Modern Dance II	2	Reg
201401	DANC199	Practicum in Choreography, Production and Performance I; Dance Workshop I	1	Reg, P-F, Aud
201401	DANC200	Introduction to Dance	3	Reg, P-F, Aud
201401	DANC207	The Creative Process	3	Reg, P-F, Aud
201401	DANC209	Dance Composition	3	Reg, P-F, Aud
201401	DANC218	Foundations of Technique I	3	Reg, P-F, Aud
201401	DANC219	Foundations of Technique II	3	Reg, P-F, Aud
201401	DANC228	Ballet I	2	Reg, P-F, Aud
201401	DANC229	Ballet II	2	Reg, P-F, Aud
201401	DANC283	Foundations of Dance History	3	Reg, P-F, Aud
201401	DANC299	Practicum in Choreography, Production and Performance II; Dance Workshop II	1	Reg, P-F, Aud
201401	DANC318	Foundations of Technique III	3	Reg, P-F, Aud
201401	DANC319	Foundations of Technique IV	3	Reg, P-F, Aud
201401	DANC328	Ballet III; Ballet III for Majors	2	Reg, P-F, Aud
201401	DANC329	Ballet IV; Ballet IV for Majors	2	Reg, P-F, Aud
201401	DANC338F	Global Movement Practices; Flamenco Dance	2	Reg, P-F, Aud
201401	DANC398	Directed Studies in Dance; Directed Studies: Dance	1	Reg
201401	DANC399	Practicum in Choreography, Production and Performance III; Dance Workshop III	1	Reg, P-F, Aud
201401	DANC405	Dance Education and Policy	3	Reg, P-F, Aud
201401	DANC420	Partnering	2	Reg, P-F, Aud
201401	DANC448	Modern Dance V	3	Reg, P-F, Aud
201401	DANC449	Modern Dance VI	3	Reg, P-F, Aud
201401	DANC488	Project-Based Learning; Project-Based Learning	4	Reg, P-F, Aud
201401	DANC499	Practicum in Choreography, Production and Performance IV; Practicum in Choreography, Production and Performance IV	1	Reg, P-F, Aud
201401	DANC611	Dance Technology and Media	3	Reg, Aud
201401	DANC648	Advanced Modern Dance Technique I; Advanced Modern Dance Technique I	2	Reg, Aud
201401	DANC649	Advanced Modern Dance Technique II; Advanced Modern Dance Technique II	2	Reg, Aud
201401	DANC679	Graduate Dance Performance; Grad Dance Performance	1	Reg, Aud
201401	DANC689P	Special Topics in Dance; Contemporary Partnering	3	Reg, Aud
201401	DANC698	Independent Study in Dance; Independent Study in Dance	1	Reg, Aud
201401	DANC708	Choreography II; Collaborative Work	3	Reg, Aud
201401	DANC766	Movement Observation and Analysis	2	Reg, Aud
201401	DANC777	Internship in Dance	6	S-F
201401	DANC784	Dance in a Global Context	3	Reg, Aud
201401	DANC788	Master's Tutorial for Choreography; Graduate Tutorial	1	Reg, Aud
201401	DANC789	Directed Study in Dance Theory; Directed Study in Dance Theory	2	Reg, Aud
201401	DANC799	Master's Thesis Project	1	Reg, S-F
201401	ECON155	Economics & the College Affordability Crisis	3	Reg, P-F, Aud
201401	ECON200	Principles of Micro-Economics	4	Reg, P-F, Aud
201401	ECON201	Principles of Macro-Economics	4	Reg, P-F, Aud
201401	ECON300	Methods and Tools for Economic Analysis	3	Reg, P-F, Aud
201401	ECON305	Intermediate Macroeconomic Theory and Policy	3	Reg, P-F, Aud
201401	ECON306	Intermediate Microeconomic Theory	3	Reg, P-F, Aud
201401	ECON311	American Economic History Before the Civil War	3	Reg, P-F, Aud
201401	ECON315	Economic Development of Underdeveloped Areas	3	Reg, P-F, Aud
201401	ECON317	Global Economic Policies	3	Reg, P-F, Aud
201401	ECON321	Economic Statistics	3	Reg, P-F, Aud
201401	ECON325	Intermediate Macroeconomic Analysis	3	Reg, P-F, Aud
201401	ECON326	Intermediate Microeconomic Analysis	3	Reg, P-F, Aud
201401	ECON330	Money and Banking	3	Reg, P-F, Aud
201401	ECON386	Experiential Learning	3	S-F
201401	ECON397	Honors Thesis	3	Reg, P-F, Aud
201401	ECON398N	Topics in Economics; Economics of Microfinance	3	Reg, P-F, Aud
201401	ECON398P	Topics in Economics; Theory and Policy of Poverty Alleviation	3	Reg, P-F, Aud
201401	ECON398X	Topics in Economics; Experimental Economics	3	Reg, P-F, Aud
201401	ECON399	Individual Readings and Research For Undergraduates	3	Reg, P-F, Aud
201401	ECON401	Current Issues in American Economic Policy	3	Reg, P-F, Aud
201401	ECON402	Macroeconomic Models and Forecasting	3	Reg, P-F, Aud
201401	ECON414	Game Theory	3	Reg, P-F, Aud
201401	ECON416	Theory of Economic Development	3	Reg, P-F, Aud
201401	ECON422	Econometrics I	3	Reg, P-F, Aud
201401	ECON424	Computer Methods in Economics	3	Reg, P-F, Aud
201401	ECON435	Financial Markets and the Macroeconomy	3	Reg, P-F, Aud
201401	ECON442	Globalization and Capital Markets	3	Reg, P-F, Aud
201401	ECON443	International Trade and Trade Policy in the New Global Economy	3	Reg, P-F, Aud
201401	ECON451	Public Choice	3	Reg, P-F, Aud
201401	ECON454	Public Finance and Public Policy	3	Reg, P-F, Aud
201401	ECON456	Law and Economics	3	Reg, P-F, Aud
201401	ECON470	Labor Economics:Theory and Evidence	3	Reg, P-F, Aud
201401	ECON481	Theory and Policy in Environmental Economics	3	Reg, P-F, Aud
201401	ECON602	Macroeconomic Analysis II	3	Reg, Aud
201401	ECON604	Microeconomic Analysis II	3	Reg, Aud
201401	ECON615	Development Economics I	3	Reg, Aud
201401	ECON624	Econometrics II	3	Reg, Aud
201401	ECON641	Microeconomic Analysis	3	Reg, Aud
201401	ECON643	Empirical Analysis I: Foundations of Empirical Research	3	Reg, Aud
201401	ECON645	Empirical Analysis III: Econometric Modeling and Forecasting	3	Reg, Aud
201401	ECON661	The Corporate Firm	3	Reg, Aud
201401	ECON664	Empirical Studies in Industrial Organization	3	Reg
201401	ECON671	Economics of Health Care	3	Reg, P-F, Aud
201401	ECON674	Economic Analysis of Law	3	Reg, Aud
201401	ECON675	Environmental Economics	3	Reg, Aud
201401	ECON698	Selected Topics in Economics	3	Reg, Aud
201401	ECON702	Advanced Macroeconomics II	3	Reg, Aud
201401	ECON704	Advanced Microeconomics II	3	Reg, Aud
201401	ECON708	Advanced Topics in Applied and Theoretical Microeconomics	2	Reg, Aud
201401	ECON709	Advanced Topics in Applied and Theoretical Macroeconomics	2	Reg, Aud
201401	ECON722	Econometrics IV	3	Reg, Aud
201401	ECON743	Topics in International Finance	3	Reg, Aud
201401	ECON744	Business Cycle Theory of Emerging Economies	3	Reg, Aud
201401	ECON745	Advanced Topics in International Trade	3	Reg, Aud
201401	ECON756	Empirical Political Economics	3	Reg, Aud
201401	ECON772	Population Economics	3	Reg, Aud
201401	ECON773	Econometric Approaches for Research in Applied Microeconomics	3	Reg, Aud
201401	ECON781	Environmental Economics	3	Reg, Aud
201401	ECON799	Master's Thesis Research	1	Reg
201401	ECON808	Workshop on Macroeconomics and Growth	2	S-F, Aud
201401	ECON828	Workshop in Econometrics	2	S-F, Aud
201401	ECON848	Workshop in International Development, and Comparative Economics	2	S-F, Aud
201401	ECON868	Workshop in Industrial Organization	2	S-F, Aud
201401	ECON878	Workshop in Labor Economics	2	S-F, Aud
201401	ECON898	Pre-Candidacy Research	1	Reg
201401	ECON899	Doctoral Dissertation Research	6	Reg
201401	EDCI210	Exploring Teaching as a Career	3	Reg
201401	EDCI211	Tutoring: Helping Children Learn	1	Reg
201401	EDCI243	Literature, Mass Media, and Schooling: The Formation of Group and Individual Identity	3	Reg
201401	EDCI246	Good Stories: Teaching Narratives for Peace and Justice	3	Reg
201401	EDCI280	Looking Inside Schools and Classrooms	3	Reg
201401	EDCI288B	Networked Intelligence: Learning, Living, and Connecting Smarter in the Digital Age	3	Reg
201401	EDCI288E	Special Topics in Teacher Education; Developmental Heuristics	3	Reg, P-F, Aud
201401	EDCI288O	Special Topics in Teacher Education; Exploring Teaching in America Counts/Reads	1	Reg, P-F, Aud
201401	EDCI297	Students, Schooling, and Communities	3	Reg, P-F, Aud
201401	EDCI298	Special Problems in Teacher Education	1	Reg, P-F, Aud
201401	EDCI301	Teaching Art in the Elementary School	3	Reg, P-F, Aud
201401	EDCI397	Principles and Methods of Teaching in Elementary Schools	3	Reg, P-F, Aud
201401	EDCI401	Student Teaching in Elementary School: Art	4	S-F
201401	EDCI402	Student Teaching in Secondary Schools: Art	2	S-F
201401	EDCI404	Student Teaching Seminar: Art Education	3	Reg, P-F, Aud
201401	EDCI405	Art Education Methods I	3	Reg, P-F, Aud
201401	EDCI407	Practicum in Art Education: Three-Dimensional	3	Reg, P-F, Aud
201401	EDCI414	Interdisciplinary Teaching in the Middle Grades II	2	Reg, P-F, Aud
201401	EDCI417	Bases for English Language Instruction	3	Reg
201401	EDCI420	Student Teaching Seminar in Secondary Education: Social Studies	1	Reg, P-F, Aud
201401	EDCI421	Student Teaching in Secondary Schools: Social Studies/History	12	S-F
201401	EDCI425	Equity and Pedagogy	2	Reg, Aud
201401	EDCI430	Student Teaching Seminar in Secondary Education: Foreign Language	1	Reg
201401	EDCI431	Teaching Internship in Secondary Schools: Foreign Language	12	S-F
201401	EDCI434	Pedagogy of Teaching English Language Learners	3	Reg
201401	EDCI436	Understanding Cross-Cultural Communication for Teaching English Language Learners	3	Reg, Aud
201401	EDCI437	English Grammar Pedagogy for Teachers of English Language Learners	3	Reg
201401	EDCI440	Internship Seminar in Secondary Education: English	1	S-F
201401	EDCI441	Internship in Secondary Schools: English	12	S-F
201401	EDCI443	Literature for Children and Youth	3	Reg, P-F, Aud
201401	EDCI450	Internship Seminar in Secondary Education: Mathematics	1	Reg, P-F, Aud
201401	EDCI451	Student Teaching in Secondary Schools: Mathematics	12	S-F
201401	EDCI460	Student Teaching: Middle School	12	S-F
201401	EDCI461	Materials and Instruction for Creating Skilled and Motivated Readers, Part I	3	Reg
201401	EDCI462	Materials and Instruction for Creating Skilled and Motivated Readers, Part II	3	Reg, P-F, Aud
201401	EDCI463	Reading in the Secondary School	3	Reg, P-F, Aud
201401	EDCI464	Assessment for Reading	3	Reg
201401	EDCI466	Literature for Adolescents	3	Reg, P-F, Aud
201401	EDCI471	Internship in Secondary Schools: Science	12	S-F
201401	EDCI474	Teaching Academically, Culturally, and Linguistically Diverse Students in Secondary Education	2	Reg, P-F, Aud
201401	EDCI475	Embracing Diversity in the Classroom Community	3	Reg, P-F, Aud
201401	EDCI480	Practices in Secondary School Science Teaching	2	Reg, P-F, Aud
201401	EDCI481	Student Teaching: Elementary	12	S-F
201401	EDCI485	Student Teaching in Elementary School: Physical Education	4	S-F
201401	EDCI488E	Selected Topics in Teacher Education; Applications of Computers in Instructional Settings	3	Reg, P-F, Aud
201401	EDCI489	Field Experiences in Education	1	Reg, P-F, Aud
201401	EDCI495	Student Teaching in Secondary Schools: Physical Education	2	S-F
201401	EDCI498	Special Problems in Teacher Education	1	Reg, P-F, Aud
201401	EDCI600	Trends in Art Education Curriculum	3	Reg, Aud
201401	EDCI606	Learning and Teaching Biological Sciences	3	Reg, Aud
201401	EDCI611	Studying Student Learning in Diverse Settings	3	Reg, Aud
201401	EDCI612	Assessing Student Learning and Development	3	Reg, Aud
201401	EDCI613	Practice and Theory in Teaching Second Language Learners	3	Reg, Aud
201401	EDCI620	Trends in Secondary School Curriculum: Social Studies	3	Reg, Aud
201401	EDCI622	Teaching Social Studies in Elementary Schools	3	Reg, Aud
201401	EDCI625	Reading, Cognition, and Instruction: Reading in the Content Areas I	3	Reg
201401	EDCI631	Student Assessment in the Second Language Classroom	3	Reg, Aud
201401	EDCI632	Special Education and Oral Language Development in TESOL	3	Reg
201401	EDCI633	Teaching for Cross Cultural Communication	3	Reg, Aud
201401	EDCI637	Advanced Laboratory Practice in Foreign Language/TESOL Education	2	Reg, Aud
201401	EDCI638	Teaching ESOL Reading and Writing in Secondary Content Areas	3	Reg, Aud
201401	EDCI643	Teaching Language Arts in Elementary Schools	3	Reg, Aud
201401	EDCI654	Assessing Mathematical Understanding	3	Reg, Aud
201401	EDCI661	Content Area Reading	3	Reg
201401	EDCI665	Clinical Instruction in Reading	3	Reg, Aud
201401	EDCI666	Leadership in Schoolwide Reading Program	3	Reg, Aud
201401	EDCI673	Assessing, Diagnosing, and Teaching Writing	3	Reg, Aud
201401	EDCI676	Reflection and Practice in Secondary School Science Teaching	3	Reg, Aud
201401	EDCI685	Research Methods	3	Reg
201401	EDCI687	Applications of Computers in Instructional Settings	3	Reg, Aud
201401	EDCI688M	Special Topics in Curriculum and Instruction; Mathematics in the Secondary Classroom	3	Reg, Aud
201401	EDCI688W	Special Topics in Curriculum and Instruction; Foundations in Arts Integration	3	Reg, Aud
201401	EDCI689	Teaching Internship	1	Reg, Aud
201401	EDCI698	Conducting Research on Teaching	1	Reg
201401	EDCI730	Language and Education	3	Reg, Aud
201401	EDCI732	Second Language Acquisition	3	Reg, Aud
201401	EDCI752	Foundations of Mathematics Education II: Theory and Research on Mathematics Teaching	3	Reg, Aud
201401	EDCI758	Research Seminar in Mathematics Education	1	Reg, Aud
201401	EDCI770	Foundations of Science Education	3	Reg, Aud
201401	EDCI776	Urban Education	3	Reg, Aud
201401	EDCI788	Selected Topics in Teacher Education; Selected Topics in Teacher Education	1	Reg, Aud
201401	EDCI788G	Selected Topics in Teacher Education; Special Issues in Educational Equity Across Discipline	1	Reg, Aud
201401	EDCI788Q	Selected Topics in Teacher Education; Theories of Learning and Leadership with Technology	3	Reg, Aud
201401	EDCI790	Epistemological Bases of Education Research	3	Reg, Aud
201401	EDCI792	Qualitative Research II: Analysis and Interpretation of Data	3	Reg, Aud
201401	EDCI798	Special Problems in Teacher Education	1	Reg, Aud
201401	EDCI798B	Special Problems in Teacher Education; Revisioning Teacher Education	1	Reg, Aud
201401	EDCI799	Master's Thesis Research	1	Reg
201401	EDCI858	Seminar in Mathematics Education	1	Reg, Aud
201401	EDCI888	Apprenticeship in Education	1	Reg, Aud
201401	EDCI889	Internship in Education	3	Reg, Aud
201401	EDCI898	Pre-Candidacy Research	1	Reg
201401	EDCI899	Doctoral Dissertation Research	6	Reg
201401	EDCP108B	College and Career Advancement: Concepts and Skills; Learning Strategies	1	Reg, P-F, Aud
201401	EDCP108C	College and Career Advancement: Concepts and Skills; Career Clarification: Choosing a Major	1	Reg
201401	EDCP108G	College and Career Advancement: Concepts and Skills; Transfer Students in the University	1	Reg, P-F, Aud
201401	EDCP108I	College and Career Advancement: Concepts and Skills; Academic Transitions to Internships	1	Reg, P-F, Aud
201401	EDCP108J	College and Career Advancement: Concepts and Skills; Job Search Strategies	1	Reg, Aud
201401	EDCP217	Introduction to Student Leadership	3	Reg, P-F, Aud
201401	EDCP220	Introduction to Human Diversity in Social Institutions	3	Reg, P-F, Aud
201401	EDCP310	Peer Counseling Theory and Skills	3	Reg, P-F, Aud
201401	EDCP315	Student Leadership in Groups and Organizations	3	Reg, P-F, Aud
201401	EDCP318D	Applied Contextual Leadership; Greek Leadership	3	Reg, P-F, Aud
201401	EDCP318E	Applied Contextual Leadership; Leadership for Peer Assisted Learning	3	Reg, P-F, Aud
201401	EDCP318G	Applied Contextual Leadership; Greek Presidents Class	3	Reg, P-F, Aud
201401	EDCP318M	Applied Contextual Leadership; Leadership and Education	3	Reg, P-F, Aud
201401	EDCP318N	Applied Contextual Leadership; Leadership in Collaborative Learning Groups	3	Reg, P-F, Aud
201401	EDCP318O	Applied Contextual Leadership; Orientation Leader	3	Reg, P-F, Aud
201401	EDCP318P	Applied Contextual Leadership; Leadership through Coaching	3	Reg, P-F, Aud
201401	EDCP318R	Applied Contextual Leadership; Foundations and Applications of Challenge Course Theory and Instruction	3	Reg, P-F, Aud
201401	EDCP318T	Applied Contextual Leadership; Foundations and Applications of Adventure Leadership Instruction	3	Reg, P-F, Aud
201401	EDCP318Z	Applied Contextual Leadership; Socially Responsible Leadership and Internship	3	Reg, P-F, Aud
201401	EDCP386	Experiential Learning	3	Reg
201401	EDCP417	Advanced Leadership Seminar	3	Reg, P-F, Aud
201401	EDCP418	Special Topics in Leadership; Special Topics in Leadership	3	Reg, P-F, Aud
201401	EDCP418B	Special Topics in Leadership; Black Student Leadership	3	Reg, P-F, Aud
201401	EDCP418C	Special Topics in Leadership; Latino Leadership	3	Reg, P-F, Aud
201401	EDCP418F	Special Topics in Leadership; Jewish Leadership	3	Reg, P-F, Aud
201401	EDCP418G	Special Topics in Leadership; Women's Leadership	3	Reg, P-F, Aud
201401	EDCP418I	Special Topics in Leadership; LGBT Leadership	3	Reg, P-F, Aud
201401	EDCP418J	Special Topics in Leadership; Now What? Composing a Life of Meaning and Purpose	3	Reg, P-F, Aud
201401	EDCP418K	Special Topics in Leadership; Leadership and Intersecting Identities: Stories of the MULTI racial/ethnic/cultural Experience	3	Reg, P-F, Aud
201401	EDCP462	Disability in American Society	3	Reg
201401	EDCP470	Introduction to Student Personnel	3	Reg
201401	EDCP489	Field Experiences in Counseling and Personnel Services	1	Reg
201401	EDCP498	Special Problems in Counseling and Personnel Services	1	Reg
201401	EDCP498A	Special Problems in Counseling and Personnel Services: Education and Counseling Issues for Asian Americans	3	Reg, P-F, Aud
201401	EDCP499A	Workshops, Clinics, Institutes; Transition to Careers in the Global Workplace	2	Reg
201401	EDCP611	Career Development Theory and Programs	3	Reg, Aud
201401	EDCP619D	Practicum in Counseling; Practicum in School Counseling	3	Reg
201401	EDCP625	Counseling the Chemically Dependent	3	Reg
201401	EDCP630	School-Based Behavioral Interventions	3	Reg
201401	EDCP633	Diagnostic Appraisal of Children I	3	Reg, Aud
201401	EDCP655	Organizational Dimensions of Student Affairs	3	Reg
201401	EDCP672	Individual and Organizational Assessment in Student Affairs	3	Reg, Aud
201401	EDCP680	Basic Didactic Practicum in Counseling Psychology	3	S-F
201401	EDCP686	Counseling Psychology Didactic Practicum in Career Interventions	3	S-F
